timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1516734107959,758,HTTP Request 2,200,OK,Thread Group 1-2,text,true,,112273,117,100,100,491,0,0
1516734108007,724,HTTP Request 2,200,OK,Thread Group 1-16,text,true,,112266,117,100,100,377,0,0
1516734108098,648,HTTP Request 2,200,OK,Thread Group 1-27,text,true,,112273,117,100,100,355,0,0
1516734107986,781,HTTP Request 2,200,OK,Thread Group 1-12,text,true,,112273,117,100,100,404,0,0
1516734107679,1094,HTTP Request,200,OK,Thread Group 1-59,text,true,,112271,117,100,100,635,0,268
1516734107663,1111,HTTP Request,200,OK,Thread Group 1-58,text,true,,112273,117,100,100,626,0,270
1516734108030,759,HTTP Request 2,200,OK,Thread Group 1-14,text,true,,112266,117,100,100,352,0,0
1516734107517,1276,HTTP Request,200,OK,Thread Group 1-43,text,true,,112273,117,100,100,651,0,273
1516734107788,1040,HTTP Request,200,OK,Thread Group 1-69,text,true,,112273,117,100,100,629,0,261
1516734108157,672,HTTP Request 2,200,OK,Thread Group 1-28,text,true,,112272,117,100,100,414,0,0
1516734107880,953,HTTP Request,200,OK,Thread Group 1-79,text,true,,112273,117,100,100,625,0,266
1516734107648,1224,HTTP Request,200,OK,Thread Group 1-55,text,true,,112271,117,100,100,636,0,276
1516734107915,959,HTTP Request,200,OK,Thread Group 1-83,text,true,,112273,117,100,100,644,0,293
1516734107937,939,HTTP Request 2,200,OK,Thread Group 1-7,text,true,,112271,117,100,100,373,0,0
1516734108211,669,HTTP Request 2,200,OK,Thread Group 1-25,text,true,,112273,117,100,100,430,0,0
1516734107741,1152,HTTP Request,200,OK,Thread Group 1-65,text,true,,112272,117,100,100,617,0,252
1516734107895,1009,HTTP Request,200,OK,Thread Group 1-81,text,true,,112273,117,100,100,635,0,269
1516734108166,743,HTTP Request 2,200,OK,Thread Group 1-23,text,true,,112273,117,100,100,428,0,0
1516734108168,749,HTTP Request 2,200,OK,Thread Group 1-29,text,true,,112273,117,100,100,470,0,0
1516734107482,1447,HTTP Request,200,OK,Thread Group 1-40,text,true,,112273,117,100,100,689,0,278
1516734107468,1465,HTTP Request,200,OK,Thread Group 1-37,text,true,,112271,117,100,100,1200,0,251
1516734108280,655,HTTP Request 2,200,OK,Thread Group 1-36,text,true,,112273,117,100,100,385,0,0
1516734107819,1122,HTTP Request,200,OK,Thread Group 1-72,text,true,,112271,117,100,100,620,0,258
1516734108243,716,HTTP Request 2,200,OK,Thread Group 1-34,text,true,,112272,117,100,100,391,0,0
1516734108073,891,HTTP Request 2,200,OK,Thread Group 1-17,text,true,,112273,117,100,100,568,0,0
1516734107849,1118,HTTP Request,200,OK,Thread Group 1-76,text,true,,112266,117,100,100,633,0,277
1516734108181,786,HTTP Request 2,200,OK,Thread Group 1-31,text,true,,112266,117,100,100,371,0,0
1516734107865,1108,HTTP Request,200,OK,Thread Group 1-77,text,true,,112273,117,100,100,617,0,261
1516734107206,1767,HTTP Request,200,OK,Thread Group 1-13,text,true,,112271,117,100,100,1220,0,269
1516734107648,1326,HTTP Request,200,OK,Thread Group 1-56,text,true,,112272,117,100,100,630,0,254
1516734107292,1684,HTTP Request,200,OK,Thread Group 1-20,text,true,,112273,117,100,100,1220,0,252
1516734108473,505,HTTP Request 2,200,OK,Thread Group 1-51,text,true,,112273,117,100,100,369,0,0
1516734107617,1361,HTTP Request,200,OK,Thread Group 1-53,text,true,,112273,117,100,100,665,0,260
1516734107307,1672,HTTP Request,200,OK,Thread Group 1-22,text,true,,112273,117,100,100,1222,0,262
1516734108255,730,HTTP Request 2,200,OK,Thread Group 1-39,text,true,,112273,117,100,100,560,0,0
1516734108170,828,HTTP Request 2,200,OK,Thread Group 1-26,text,true,,112272,117,100,100,422,0,0
1516734108429,589,HTTP Request 2,200,OK,Thread Group 1-47,text,true,,112272,117,100,100,350,0,0
1516734107803,1218,HTTP Request,200,OK,Thread Group 1-71,text,true,,112272,117,100,100,630,0,272
1516734107533,1489,HTTP Request,200,OK,Thread Group 1-45,text,true,,112273,117,100,100,961,0,594
1516734107986,1060,HTTP Request,200,OK,Thread Group 1-88,text,true,,112273,117,100,100,630,0,263
1516734108466,582,HTTP Request,200,OK,Thread Group 1-6,text,true,,112272,117,100,100,483,0,0
1516734107632,1420,HTTP Request,200,OK,Thread Group 1-54,text,true,,112273,117,100,100,612,0,252
1516734108462,598,HTTP Request 2,200,OK,Thread Group 1-49,text,true,,112273,117,100,100,349,0,0
1516734108281,779,HTTP Request 2,200,OK,Thread Group 1-35,text,true,,112273,117,100,100,414,0,0
1516734107700,1361,HTTP Request,200,OK,Thread Group 1-61,text,true,,112264,117,100,100,890,0,529
1516734107559,1510,HTTP Request,200,OK,Thread Group 1-46,text,true,,112273,117,100,100,1235,0,263
1516734108487,584,HTTP Request,200,OK,Thread Group 1-3,text,true,,112273,117,100,100,444,0,0
1516734107935,1160,HTTP Request 2,200,OK,Thread Group 1-10,text,true,,112273,117,100,100,958,0,0
1516734108112,990,HTTP Request 2,200,OK,Thread Group 1-19,text,true,,112271,117,100,100,424,0,0
1516734107955,1148,HTTP Request,200,OK,Thread Group 1-86,text,true,,112264,117,100,100,612,0,259
1516734107989,1125,HTTP Request 2,200,OK,Thread Group 1-9,text,true,,112273,117,100,100,380,0,0
1516734108606,511,HTTP Request 2,200,OK,Thread Group 1-52,text,true,,112273,117,100,100,382,0,0
1516734108305,829,HTTP Request 2,200,OK,Thread Group 1-42,text,true,,112273,117,100,100,401,0,0
1516734108248,892,HTTP Request 2,200,OK,Thread Group 1-41,text,true,,112273,117,100,100,345,0,0
1516734107727,1426,HTTP Request,200,OK,Thread Group 1-64,text,true,,112271,117,100,100,1217,0,258
1516734107887,1267,HTTP Request,200,OK,Thread Group 1-80,text,true,,112273,117,100,100,621,0,254
1516734108100,1056,HTTP Request,200,OK,Thread Group 1-100,text,true,,112273,117,100,100,663,0,275
1516734107570,1588,HTTP Request,200,OK,Thread Group 1-48,text,true,,112271,117,100,100,1231,0,274
1516734107725,1434,HTTP Request,200,OK,Thread Group 1-63,text,true,,112273,117,100,100,613,0,265
1516734108094,1066,HTTP Request 2,200,OK,Thread Group 1-21,text,true,,112265,117,100,100,793,0,0
1516734107865,1298,HTTP Request,200,OK,Thread Group 1-78,text,true,,112272,117,100,100,612,0,261
1516734108258,918,HTTP Request 2,200,OK,Thread Group 1-33,text,true,,112272,117,100,100,498,0,0
1516734108212,974,HTTP Request 2,200,OK,Thread Group 1-38,text,true,,112273,117,100,100,481,0,0
1516734108166,1026,HTTP Request 2,200,OK,Thread Group 1-32,text,true,,112273,117,100,100,414,0,0
1516734107820,1376,HTTP Request,200,OK,Thread Group 1-73,text,true,,112271,117,100,100,604,0,256
1516734107265,1938,HTTP Request,200,OK,Thread Group 1-18,text,true,,112273,117,100,100,1230,0,271
1516734108718,491,HTTP Request,200,OK,Thread Group 1-2,text,true,,112273,117,100,100,382,0,0
1516734108116,1100,HTTP Request 2,200,OK,Thread Group 1-24,text,true,,112273,117,100,100,882,0,0
1516734107756,1463,HTTP Request,200,OK,Thread Group 1-67,text,true,,112273,117,100,100,637,0,261
1516734108746,480,HTTP Request,200,OK,Thread Group 1-27,text,true,,112273,117,100,100,366,0,0
1516734107908,1334,HTTP Request,200,OK,Thread Group 1-82,text,true,,112273,117,100,100,700,0,285
1516734107699,1545,HTTP Request,200,OK,Thread Group 1-60,text,true,,112272,117,100,100,626,0,259
1516734108701,561,HTTP Request,200,OK,Thread Group 1-11,text,true,,112273,117,100,100,416,0,0
1516734108789,486,HTTP Request,200,OK,Thread Group 1-14,text,true,,112273,117,100,100,382,0,0
1516734108079,1201,HTTP Request,200,OK,Thread Group 1-98,text,true,,112272,117,100,100,643,0,278
1516734108768,542,HTTP Request,200,OK,Thread Group 1-12,text,true,,112273,117,100,100,419,0,0
1516734107834,1486,HTTP Request,200,OK,Thread Group 1-75,text,true,,112273,117,100,100,614,0,252
1516734108056,1301,HTTP Request,200,OK,Thread Group 1-97,text,true,,112272,117,100,100,702,0,272
1516734107943,1442,HTTP Request 2,200,OK,Thread Group 1-8,text,true,,112273,117,100,100,358,0,0
1516734108003,1389,HTTP Request,200,OK,Thread Group 1-91,text,true,,112272,117,100,100,777,0,261
1516734108829,598,HTTP Request,200,OK,Thread Group 1-28,text,true,,112273,117,100,100,377,0,0
1516734107788,1671,HTTP Request,200,OK,Thread Group 1-70,text,true,,112273,117,100,100,612,0,258
1516734107756,1710,HTTP Request,200,OK,Thread Group 1-66,text,true,,112264,117,100,100,590,0,251
1516734108035,1448,HTTP Request,200,OK,Thread Group 1-95,text,true,,112273,117,100,100,770,0,251
1516734108793,758,HTTP Request 2,200,OK,Thread Group 1-43,text,true,,112273,117,100,100,404,0,0
1516734107710,1841,HTTP Request,200,OK,Thread Group 1-62,text,true,,112273,117,100,100,954,0,263
1516734108438,1233,HTTP Request 2,200,OK,Thread Group 1-44,text,true,,112273,117,100,100,966,0,0
1516734107772,1902,HTTP Request,200,OK,Thread Group 1-68,text,true,,112273,117,100,100,795,0,257
1516734107080,2603,HTTP Request,200,OK,Thread Group 1-1,text,true,,112273,117,100,100,1287,0,329
1516734108006,1679,HTTP Request,200,OK,Thread Group 1-92,text,true,,112273,117,100,100,1226,0,269
1516734107834,1851,HTTP Request,200,OK,Thread Group 1-74,text,true,,112266,117,100,100,632,0,262
1516734108833,860,HTTP Request 2,200,OK,Thread Group 1-79,text,true,,112271,117,100,100,358,0,0
1516734108025,1673,HTTP Request,200,OK,Thread Group 1-94,text,true,,112273,117,100,100,722,0,272
1516734108773,935,HTTP Request 2,200,OK,Thread Group 1-59,text,true,,112273,117,100,100,357,0,0
1516734108079,1630,HTTP Request,200,OK,Thread Group 1-99,text,true,,112273,117,100,100,1215,0,269
1516734109160,558,HTTP Request,200,OK,Thread Group 1-21,text,true,,112271,117,100,100,353,0,0
1516734109048,673,HTTP Request 2,200,OK,Thread Group 1-6,text,true,,112273,117,100,100,496,0,0
1516734108880,841,HTTP Request,200,OK,Thread Group 1-25,text,true,,112271,117,100,100,379,0,0
1516734108935,786,HTTP Request,200,OK,Thread Group 1-36,text,true,,112273,117,100,100,406,0,0
1516734109192,530,HTTP Request,200,OK,Thread Group 1-32,text,true,,112273,117,100,100,494,0,0
1516734109135,589,HTTP Request,200,OK,Thread Group 1-42,text,true,,112273,117,100,100,552,0,0
1516734109095,637,HTTP Request,200,OK,Thread Group 1-10,text,true,,112271,117,100,100,369,0,0
1516734108874,859,HTTP Request 2,200,OK,Thread Group 1-83,text,true,,112272,117,100,100,364,0,0
1516734109217,519,HTTP Request,200,OK,Thread Group 1-24,text,true,,112273,117,100,100,450,0,0
1516734109153,598,HTTP Request 2,200,OK,Thread Group 1-64,text,true,,112273,117,100,100,387,0,0
1516734108985,769,HTTP Request,200,OK,Thread Group 1-39,text,true,,112272,117,100,100,435,0,0
1516734108774,983,HTTP Request 2,200,OK,Thread Group 1-58,text,true,,112273,117,100,100,355,0,0
1516734109117,644,HTTP Request,200,OK,Thread Group 1-52,text,true,,112273,117,100,100,420,0,0
1516734107940,1822,HTTP Request,200,OK,Thread Group 1-85,text,true,,112273,117,100,100,1220,0,264
1516734108461,1313,HTTP Request 2,200,OK,Thread Group 1-50,text,true,,112273,117,100,100,976,0,0
1516734109052,726,HTTP Request 2,200,OK,Thread Group 1-54,text,true,,112273,117,100,100,360,0,0
1516734108877,904,HTTP Request,200,OK,Thread Group 1-7,text,true,,112272,117,100,100,437,0,0
1516734109070,713,HTTP Request 2,200,OK,Thread Group 1-46,text,true,,112272,117,100,100,355,0,0
1516734109226,557,HTTP Request 2,200,OK,Thread Group 1-27,text,true,,112271,117,100,100,438,0,0
1516734108967,852,HTTP Request,200,OK,Thread Group 1-31,text,true,,112273,117,100,100,408,0,0
1516734108909,911,HTTP Request,200,OK,Thread Group 1-23,text,true,,112273,117,100,100,394,0,0
1516734108964,856,HTTP Request,200,OK,Thread Group 1-17,text,true,,112273,117,100,100,444,0,0
1516734108975,854,HTTP Request 2,200,OK,Thread Group 1-56,text,true,,112271,117,100,100,371,0,0
1516734107998,1840,HTTP Request,200,OK,Thread Group 1-90,text,true,,112266,117,100,100,776,0,260
1516734108933,908,HTTP Request 2,200,OK,Thread Group 1-37,text,true,,112272,117,100,100,346,0,0
1516734108012,1833,HTTP Request,200,OK,Thread Group 1-93,text,true,,112271,117,100,100,1396,0,266
1516734108904,959,HTTP Request 2,200,OK,Thread Group 1-81,text,true,,112273,117,100,100,398,0,0
1516734108023,1863,HTTP Request 2,200,OK,Thread Group 1-15,text,true,,112272,117,100,100,819,0,0
1516734108976,912,HTTP Request 2,200,OK,Thread Group 1-20,text,true,,112273,117,100,100,375,0,0
1516734107987,1903,HTTP Request,200,OK,Thread Group 1-89,text,true,,112272,117,100,100,800,0,274
1516734109210,688,HTTP Request 2,200,OK,Thread Group 1-2,text,true,,112273,117,100,100,526,0,110
1516734108242,1657,HTTP Request 2,200,OK,Thread Group 1-5,text,true,,112271,117,100,100,948,0,0
1516734109262,637,HTTP Request 2,200,OK,Thread Group 1-11,text,true,,112273,117,100,100,476,0,109
1516734107663,2240,HTTP Request,200,OK,Thread Group 1-57,text,true,,112272,117,100,100,1316,0,272
1516734108732,1176,HTTP Request,200,OK,Thread Group 1-16,text,true,,112273,117,100,100,986,0,0
1516734109276,643,HTTP Request 2,200,OK,Thread Group 1-14,text,true,,112272,117,100,100,476,0,114
1516734108960,972,HTTP Request,200,OK,Thread Group 1-34,text,true,,112273,117,100,100,367,0,0
1516734109158,795,HTTP Request 2,200,OK,Thread Group 1-48,text,true,,112272,117,100,100,528,0,0
1516734109018,936,HTTP Request,200,OK,Thread Group 1-47,text,true,,112272,117,100,100,647,0,0
1516734109060,896,HTTP Request,200,OK,Thread Group 1-49,text,true,,112271,117,100,100,619,0,0
1516734109219,742,HTTP Request 2,200,OK,Thread Group 1-67,text,true,,112280,117,100,100,453,0,0
1516734109071,909,HTTP Request 2,200,OK,Thread Group 1-3,text,true,,112273,117,100,100,617,0,0
1516734108872,1122,HTTP Request 2,200,OK,Thread Group 1-55,text,true,,112273,117,100,100,360,0,0
1516734109157,839,HTTP Request 2,200,OK,Thread Group 1-100,text,true,,112273,117,100,100,540,0,0
1516734109114,913,HTTP Request,200,OK,Thread Group 1-9,text,true,,112266,117,100,100,357,0,0
1516734108828,1210,HTTP Request 2,200,OK,Thread Group 1-69,text,true,,112266,117,100,100,345,0,0
1516734108980,1060,HTTP Request 2,200,OK,Thread Group 1-22,text,true,,112273,117,100,100,393,0,0
1516734109280,779,HTTP Request 2,200,OK,Thread Group 1-98,text,true,,112273,117,100,100,382,0,0
1516734108973,1091,HTTP Request 2,200,OK,Thread Group 1-77,text,true,,112273,117,100,100,470,0,0
1516734109385,679,HTTP Request,200,OK,Thread Group 1-8,text,true,,112271,117,100,100,498,0,119
1516734107940,2127,HTTP Request 2,200,OK,Thread Group 1-4,text,true,,112273,117,100,100,397,0,0
1516734109154,913,HTTP Request 2,200,OK,Thread Group 1-80,text,true,,112272,117,100,100,358,0,0
1516734109358,709,HTTP Request 2,200,OK,Thread Group 1-97,text,true,,112273,117,100,100,357,0,0
1516734109427,652,HTTP Request 2,200,OK,Thread Group 1-28,text,true,,112273,117,100,100,495,0,110
1516734108893,1189,HTTP Request 2,200,OK,Thread Group 1-65,text,true,,112273,117,100,100,362,0,0
1516734109046,1036,HTTP Request 2,200,OK,Thread Group 1-88,text,true,,112272,117,100,100,476,0,0
1516734109062,1037,HTTP Request 2,200,OK,Thread Group 1-61,text,true,,112271,117,100,100,651,0,0
1516734109393,712,HTTP Request 2,200,OK,Thread Group 1-91,text,true,,112271,117,100,100,366,0,0
1516734109320,827,HTTP Request 2,200,OK,Thread Group 1-75,text,true,,112264,117,100,100,403,0,0
1516734108978,1183,HTTP Request,200,OK,Thread Group 1-51,text,true,,112271,117,100,100,964,0,0
1516734108998,1198,HTTP Request,200,OK,Thread Group 1-26,text,true,,112273,117,100,100,454,0,0
1516734109163,1038,HTTP Request 2,200,OK,Thread Group 1-78,text,true,,112271,117,100,100,358,0,0
1516734108930,1275,HTTP Request 2,200,OK,Thread Group 1-40,text,true,,112273,117,100,100,360,0,0
1516734109685,532,HTTP Request 2,200,OK,Thread Group 1-92,text,true,,112272,117,100,100,346,0,0
1516734109021,1198,HTTP Request 2,200,OK,Thread Group 1-71,text,true,,112273,117,100,100,406,0,0
1516734109203,1031,HTTP Request 2,200,OK,Thread Group 1-18,text,true,,112272,117,100,100,503,0,0
1516734108974,1267,HTTP Request 2,200,OK,Thread Group 1-13,text,true,,112273,117,100,100,361,0,0
1516734109551,708,HTTP Request,200,OK,Thread Group 1-43,text,true,,112273,117,100,100,539,0,186
1516734108917,1349,HTTP Request,200,OK,Thread Group 1-29,text,true,,112272,117,100,100,501,0,0
1516734107385,2943,HTTP Request,200,OK,Thread Group 1-30,text,true,,112273,117,100,100,1242,0,270
1516734109196,1135,HTTP Request 2,200,OK,Thread Group 1-73,text,true,,112271,117,100,100,506,0,0
1516734108041,2357,HTTP Request,200,OK,Thread Group 1-96,text,true,,112272,117,100,100,790,0,259
1516734109683,725,HTTP Request 2,200,OK,Thread Group 1-1,text,true,,112273,117,100,100,463,0,105
1516734108967,1483,HTTP Request 2,200,OK,Thread Group 1-76,text,true,,112273,117,100,100,379,0,0
1516734109466,993,HTTP Request 2,200,OK,Thread Group 1-66,text,true,,112271,117,100,100,334,0,0
1516734109721,742,HTTP Request,200,OK,Thread Group 1-6,text,true,,112271,117,100,100,458,0,105
1516734107938,2537,HTTP Request,200,OK,Thread Group 1-84,text,true,,112272,117,100,100,1012,0,274
1516734109708,796,HTTP Request,200,OK,Thread Group 1-59,text,true,,112271,117,100,100,478,0,105
1516734109719,794,HTTP Request 2,200,OK,Thread Group 1-21,text,true,,112273,117,100,100,493,0,107
1516734107960,2558,HTTP Request,200,OK,Thread Group 1-87,text,true,,112273,117,100,100,830,0,296
1516734109159,1369,HTTP Request 2,200,OK,Thread Group 1-63,text,true,,112273,117,100,100,353,0,0
1516734109483,1047,HTTP Request 2,200,OK,Thread Group 1-95,text,true,,112273,117,100,100,352,0,0
1516734109900,637,HTTP Request,200,OK,Thread Group 1-11,text,true,,112273,117,100,100,377,0,0
1516734109709,839,HTTP Request 2,200,OK,Thread Group 1-99,text,true,,112272,117,100,100,346,0,0
1516734109022,1531,HTTP Request 2,200,OK,Thread Group 1-45,text,true,,112273,117,100,100,361,0,0
1516734109693,860,HTTP Request,200,OK,Thread Group 1-79,text,true,,112273,117,100,100,444,0,0
1516734109774,781,HTTP Request,200,OK,Thread Group 1-50,text,true,,112273,117,100,100,469,0,109
1516734109898,660,HTTP Request,200,OK,Thread Group 1-2,text,true,,112272,117,100,100,579,0,0
1516734109721,841,HTTP Request 2,200,OK,Thread Group 1-36,text,true,,112266,117,100,100,463,0,104
1516734109829,735,HTTP Request,200,OK,Thread Group 1-56,text,true,,112272,117,100,100,480,0,109
1516734109762,804,HTTP Request 2,200,OK,Thread Group 1-85,text,true,,112273,117,100,100,346,0,0
1516734109140,1435,HTTP Request,200,OK,Thread Group 1-41,text,true,,112271,117,100,100,831,0,0
1516734109551,1026,HTTP Request 2,200,OK,Thread Group 1-62,text,true,,112273,117,100,100,365,0,0
1516734109782,797,HTTP Request 2,200,OK,Thread Group 1-7,text,true,,112266,117,100,100,474,0,105
1516734109783,819,HTTP Request,200,OK,Thread Group 1-46,text,true,,112273,117,100,100,492,0,106
1516734110079,527,HTTP Request,200,OK,Thread Group 1-28,text,true,,112272,117,100,100,360,0,0
1516734109920,687,HTTP Request,200,OK,Thread Group 1-14,text,true,,112273,117,100,100,427,0,0
1516734108978,1633,HTTP Request 2,200,OK,Thread Group 1-53,text,true,,112266,117,100,100,364,0,0
1516734109721,893,HTTP Request 2,200,OK,Thread Group 1-25,text,true,,112273,117,100,100,493,0,112
1516734109754,868,HTTP Request 2,200,OK,Thread Group 1-39,text,true,,112264,117,100,100,441,0,102
1516734110064,575,HTTP Request 2,200,OK,Thread Group 1-8,text,true,,112273,117,100,100,346,0,0
1516734109900,797,HTTP Request,200,OK,Thread Group 1-5,text,true,,112273,117,100,100,465,0,100
1516734110040,667,HTTP Request,200,OK,Thread Group 1-22,text,true,,112266,117,100,100,461,0,103
1516734109751,967,HTTP Request,200,OK,Thread Group 1-64,text,true,,112273,117,100,100,471,0,103
1516734109820,898,HTTP Request 2,200,OK,Thread Group 1-23,text,true,,112264,117,100,100,449,0,105
1516734109176,1549,HTTP Request,200,OK,Thread Group 1-33,text,true,,112273,117,100,100,590,0,0
1516734109953,802,HTTP Request,200,OK,Thread Group 1-48,text,true,,112273,117,100,100,451,0,103
1516734110259,500,HTTP Request 2,200,OK,Thread Group 1-43,text,true,,112273,117,100,100,371,0,0
1516734109778,985,HTTP Request,200,OK,Thread Group 1-54,text,true,,112271,117,100,100,476,0,102
1516734109954,813,HTTP Request 2,200,OK,Thread Group 1-47,text,true,,112266,117,100,100,473,0,102
1516734109994,775,HTTP Request,200,OK,Thread Group 1-55,text,true,,112273,117,100,100,525,0,110
1516734109733,1051,HTTP Request,200,OK,Thread Group 1-83,text,true,,112273,117,100,100,463,0,0
1516734109459,1332,HTTP Request 2,200,OK,Thread Group 1-70,text,true,,112273,117,100,100,366,0,0
1516734109723,1073,HTTP Request 2,200,OK,Thread Group 1-32,text,true,,112266,117,100,100,460,0,102
1516734109933,865,HTTP Request 2,200,OK,Thread Group 1-34,text,true,,112271,117,100,100,477,0,108
1516734110106,693,HTTP Request,200,OK,Thread Group 1-91,text,true,,112265,117,100,100,474,0,114
1516734109671,1148,HTTP Request,200,OK,Thread Group 1-44,text,true,,112273,117,100,100,487,0,113
1516734109956,877,HTTP Request 2,200,OK,Thread Group 1-49,text,true,,112266,117,100,100,461,0,101
1516734108942,1891,HTTP Request 2,200,OK,Thread Group 1-72,text,true,,112271,117,100,100,366,0,0
1516734110027,825,HTTP Request 2,200,OK,Thread Group 1-9,text,true,,112266,117,100,100,471,0,111
1516734109724,1143,HTTP Request 2,200,OK,Thread Group 1-42,text,true,,112266,117,100,100,458,0,108
1516734110059,822,HTTP Request,200,OK,Thread Group 1-98,text,true,,112272,117,100,100,475,0,0
1516734110038,846,HTTP Request,200,OK,Thread Group 1-69,text,true,,112265,117,100,100,467,0,109
1516734109733,1151,HTTP Request 2,200,OK,Thread Group 1-10,text,true,,112273,117,100,100,478,0,104
1516734109841,1047,HTTP Request,200,OK,Thread Group 1-37,text,true,,112271,117,100,100,459,0,106
1516734109103,1815,HTTP Request 2,200,OK,Thread Group 1-86,text,true,,112272,117,100,100,1167,0,0
1516734109186,1735,HTTP Request,200,OK,Thread Group 1-38,text,true,,112273,117,100,100,691,0,0
1516734109996,926,HTTP Request,200,OK,Thread Group 1-100,text,true,,112264,117,100,100,414,0,0
1516734110408,520,HTTP Request,200,OK,Thread Group 1-1,text,true,,112273,117,100,100,387,0,0
1516734110099,831,HTTP Request,200,OK,Thread Group 1-61,text,true,,112272,117,100,100,466,0,104
1516734110082,851,HTTP Request,200,OK,Thread Group 1-65,text,true,,112265,117,100,100,453,0,109
1516734110234,702,HTTP Request,200,OK,Thread Group 1-18,text,true,,112273,117,100,100,485,0,117
